#timebase=4000000(ps)
,#voltbase=100000(mv/100)
#size=4000
-3.535E-05,0.004
-3.533E-05,0.000
-3.531E-05,0.000
-3.529E-05,0.000
-3.527E-05,0.004
-3.525E-05,0.004
-3.523E-05,0.004
-3.521E-05,0.004
-3.519E-05,0.004
-3.517E-05,-0.004
-3.515E-05,0.004
-3.513E-05,0.004
-3.511E-05,0.004
-3.509E-05,0.004
-3.507E-05,0.004
-3.505E-05,0.004
-3.503E-05,0.004
-3.501E-05,0.004
-3.499E-05,0.008
-3.497E-05,0.008
-3.495E-05,0.004
-3.493E-05,0.004
-3.491E-05,0.004
-3.489E-05,0.008
-3.487E-05,0.004
-3.485E-05,0.000
-3.483E-05,0.000
-3.481E-05,0.000
-3.479E-05,0.000
-3.477E-05,0.000
-3.475E-05,0.004
-3.473E-05,0.004
-3.471E-05,0.004
-3.469E-05,0.004
-3.467E-05,0.004
-3.465E-05,0.008
-3.463E-05,0.004
-3.461E-05,0.004
-3.459E-05,0.004
-3.457E-05,0.004
-3.455E-05,0.004
-3.453E-05,0.004
-3.451E-05,0.000
-3.449E-05,0.000
-3.447E-05,0.004
-3.445E-05,0.004
-3.443E-05,0.004
-3.441E-05,0.004
-3.439E-05,0.000
-3.437E-05,0.004
-3.435E-05,0.004
-3.433E-05,0.008
-3.431E-05,0.008
-3.429E-05,0.008
-3.427E-05,0.004
-3.425E-05,0.004
-3.423E-05,0.004
-3.421E-05,0.004
-3.419E-05,0.004
-3.417E-05,0.000
-3.415E-05,0.008
-3.413E-05,0.004
-3.411E-05,0.008
-3.409E-05,0.008
-3.407E-05,0.008
-3.405E-05,0.008
-3.403E-05,0.004
-3.401E-05,0.004
-3.399E-05,0.000
-3.397E-05,0.004
-3.395E-05,-0.004
-3.393E-05,0.004
-3.391E-05,0.004
-3.389E-05,0.004
-3.387E-05,0.004
-3.385E-05,0.000
-3.383E-05,0.000
-3.381E-05,0.004
-3.379E-05,0.004
-3.377E-05,0.000
-3.375E-05,-0.004
-3.373E-05,-0.004
-3.371E-05,0.004
-3.369E-05,0.004
-3.367E-05,0.004
-3.365E-05,0.000
-3.363E-05,0.004
-3.361E-05,0.004
-3.359E-05,0.004
-3.357E-05,0.004
-3.355E-05,0.004
-3.353E-05,0.008
-3.351E-05,0.004
-3.349E-05,0.008
-3.347E-05,0.004
-3.345E-05,0.004
-3.343E-05,0.008
-3.341E-05,0.000
-3.339E-05,0.000
-3.337E-05,0.000
-3.335E-05,0.000
-3.333E-05,0.004
-3.331E-05,0.000
-3.329E-05,0.004
-3.327E-05,0.000
-3.325E-05,0.004
-3.323E-05,0.004
-3.321E-05,0.000
-3.319E-05,0.004
-3.317E-05,0.000
-3.315E-05,0.000
-3.313E-05,0.004
-3.311E-05,0.004
-3.309E-05,0.000
-3.307E-05,0.004
-3.305E-05,0.004
-3.303E-05,0.004
-3.301E-05,0.000
-3.299E-05,0.004
-3.297E-05,0.000
-3.295E-05,0.000
-3.293E-05,0.004
-3.291E-05,0.004
-3.289E-05,0.004
-3.287E-05,0.008
-3.285E-05,0.004
-3.283E-05,0.000
-3.281E-05,0.004
-3.279E-05,0.000
-3.277E-05,0.004
-3.275E-05,0.004
-3.273E-05,0.004
-3.271E-05,0.008
-3.269E-05,0.004
-3.267E-05,0.000
-3.265E-05,0.004
-3.263E-05,0.004
-3.261E-05,0.004
-3.259E-05,0.004
-3.257E-05,0.004
-3.255E-05,0.004
-3.253E-05,0.004
-3.251E-05,0.004
-3.249E-05,0.004
-3.247E-05,0.000
-3.245E-05,0.004
-3.243E-05,0.004
-3.241E-05,0.004
-3.239E-05,0.004
-3.237E-05,0.004
-3.235E-05,0.000
-3.233E-05,0.000
-3.231E-05,-0.004
-3.229E-05,0.000
-3.227E-05,0.004
-3.225E-05,0.000
-3.223E-05,0.004
-3.221E-05,0.000
-3.219E-05,0.000
-3.217E-05,0.000
-3.215E-05,0.004
-3.213E-05,0.004
-3.211E-05,0.004
-3.209E-05,0.008
-3.207E-05,0.004
-3.205E-05,0.004
-3.203E-05,0.004
-3.201E-05,0.004
-3.199E-05,0.004
-3.197E-05,0.000
-3.195E-05,0.004
-3.193E-05,0.004
-3.191E-05,0.004
-3.189E-05,0.004
-3.187E-05,0.004
-3.185E-05,0.000
-3.183E-05,0.004
-3.181E-05,0.000
-3.179E-05,0.000
-3.177E-05,0.004
-3.175E-05,0.004
-3.173E-05,0.004
-3.171E-05,0.004
-3.169E-05,0.004
-3.167E-05,0.004
-3.165E-05,0.004
-3.163E-05,0.004
-3.161E-05,0.004
-3.159E-05,0.004
-3.157E-05,0.004
-3.155E-05,0.004
-3.153E-05,0.004
-3.151E-05,0.000
-3.149E-05,0.004
-3.147E-05,0.000
-3.145E-05,0.000
-3.143E-05,0.000
-3.141E-05,0.004
-3.139E-05,0.000
-3.137E-05,0.004
-3.135E-05,0.004
-3.133E-05,0.004
-3.131E-05,-0.004
-3.129E-05,0.004
-3.127E-05,0.004
-3.125E-05,0.004
-3.123E-05,0.000
-3.121E-05,0.000
-3.119E-05,0.000
-3.117E-05,0.004
-3.115E-05,0.004
-3.113E-05,0.004
-3.111E-05,0.004
-3.109E-05,0.004
-3.107E-05,0.004
-3.105E-05,0.004
-3.103E-05,0.004
-3.101E-05,0.004
-3.099E-05,0.000
-3.097E-05,0.004
-3.095E-05,0.004
-3.093E-05,0.004
-3.091E-05,0.000
-3.089E-05,0.000
-3.087E-05,0.004
-3.085E-05,0.004
-3.083E-05,0.004
-3.081E-05,0.004
-3.079E-05,0.004
-3.077E-05,0.004
-3.075E-05,0.004
-3.073E-05,0.004
-3.071E-05,0.008
-3.069E-05,0.008
-3.067E-05,0.008
-3.065E-05,0.004
-3.063E-05,0.004
-3.061E-05,0.000
-3.059E-05,0.000
-3.057E-05,0.004
-3.055E-05,0.000
-3.053E-05,0.004
-3.051E-05,0.004
-3.049E-05,0.004
-3.047E-05,0.004
-3.045E-05,0.008
-3.043E-05,0.008
-3.041E-05,0.004
-3.039E-05,0.004
-3.037E-05,0.004
-3.035E-05,0.004
-3.033E-05,0.000
-3.031E-05,0.004
-3.029E-05,0.004
-3.027E-05,0.004
-3.025E-05,0.000
-3.023E-05,0.004
-3.021E-05,0.004
-3.019E-05,0.008
-3.017E-05,0.008
-3.015E-05,0.004
-3.013E-05,0.004
-3.011E-05,0.004
-3.009E-05,0.004
-3.007E-05,0.008
-3.005E-05,0.008
-3.003E-05,0.004
-3.001E-05,0.004
-2.999E-05,0.000
-2.997E-05,0.000
-2.995E-05,0.000
-2.993E-05,0.004
-2.991E-05,0.004
-2.989E-05,0.004
-2.987E-05,0.004
-2.985E-05,0.004
-2.983E-05,0.004
-2.981E-05,0.008
-2.979E-05,0.004
-2.977E-05,0.008
-2.975E-05,0.004
-2.973E-05,0.004
-2.971E-05,0.004
-2.969E-05,0.004
-2.967E-05,0.000
-2.965E-05,0.004
-2.963E-05,0.004
-2.961E-05,0.000
-2.959E-05,0.004
-2.957E-05,0.004
-2.955E-05,0.004
-2.953E-05,0.000
-2.951E-05,0.004
-2.949E-05,0.008
-2.947E-05,0.008
-2.945E-05,0.004
-2.943E-05,0.004
-2.941E-05,0.000
-2.939E-05,0.000
-2.937E-05,0.000
-2.935E-05,-0.004
-2.933E-05,0.000
-2.931E-05,0.004
-2.929E-05,0.004
-2.927E-05,-0.004
-2.925E-05,0.004
-2.923E-05,0.000
-2.921E-05,0.008
-2.919E-05,0.004
-2.917E-05,0.004
-2.915E-05,0.004
-2.913E-05,0.000
-2.911E-05,0.004
-2.909E-05,0.004
-2.907E-05,0.004
-2.905E-05,0.004
-2.903E-05,0.008
-2.901E-05,0.004
-2.899E-05,0.004
-2.897E-05,0.000
-2.895E-05,0.000
-2.893E-05,0.004
-2.891E-05,0.004
-2.889E-05,0.004
-2.887E-05,0.004
-2.885E-05,0.004
-2.883E-05,0.008
-2.881E-05,0.004
-2.879E-05,0.004
-2.877E-05,0.004
-2.875E-05,0.004
-2.873E-05,0.000
-2.871E-05,0.000
-2.869E-05,0.004
-2.867E-05,0.004
-2.865E-05,0.004
-2.863E-05,0.000
-2.861E-05,0.004
-2.859E-05,0.004
-2.857E-05,0.004
-2.855E-05,0.004
-2.853E-05,0.004
-2.851E-05,0.000
-2.849E-05,0.004
-2.847E-05,0.000
-2.845E-05,0.000
-2.843E-05,0.004
-2.841E-05,0.000
-2.839E-05,0.008
-2.837E-05,0.008
-2.835E-05,0.000
-2.833E-05,0.004
-2.831E-05,0.004
-2.829E-05,0.004
-2.827E-05,0.000
-2.825E-05,0.004
-2.823E-05,0.004
-2.821E-05,0.000
-2.819E-05,0.004
-2.817E-05,0.004
-2.815E-05,0.004
-2.813E-05,0.004
-2.811E-05,0.004
-2.809E-05,0.004
-2.807E-05,0.004
-2.805E-05,0.000
-2.803E-05,0.000
-2.801E-05,0.004
-2.799E-05,0.004
-2.797E-05,0.004
-2.795E-05,0.000
-2.793E-05,0.000
-2.791E-05,0.000
-2.789E-05,0.004
-2.787E-05,0.004
-2.785E-05,0.004
-2.783E-05,0.004
-2.781E-05,0.000
-2.779E-05,0.004
-2.777E-05,0.004
-2.775E-05,0.004
-2.773E-05,0.004
-2.771E-05,0.004
-2.769E-05,0.004
-2.767E-05,0.004
-2.765E-05,0.004
-2.763E-05,0.000
-2.761E-05,0.000
-2.759E-05,0.004
-2.757E-05,0.004
-2.755E-05,0.004
-2.753E-05,0.004
-2.751E-05,0.000
-2.749E-05,0.000
-2.747E-05,0.000
-2.745E-05,0.000
-2.743E-05,0.004
-2.741E-05,0.004
-2.739E-05,0.008
-2.737E-05,0.004
-2.735E-05,0.004
-2.733E-05,0.004
-2.731E-05,0.000
-2.729E-05,0.004
-2.727E-05,0.004
-2.725E-05,0.008
-2.723E-05,0.004
-2.721E-05,0.000
-2.719E-05,0.000
-2.717E-05,0.004
-2.715E-05,0.000
-2.713E-05,0.004
-2.711E-05,0.004
-2.709E-05,0.004
-2.707E-05,0.000
-2.705E-05,0.000
-2.703E-05,0.004
-2.701E-05,0.004
-2.699E-05,0.008
-2.697E-05,0.008
-2.695E-05,0.004
-2.693E-05,0.004
-2.691E-05,0.004
-2.689E-05,0.004
-2.687E-05,0.000
-2.685E-05,0.000
-2.683E-05,0.000
-2.681E-05,0.000
-2.679E-05,0.004
-2.677E-05,0.000
-2.675E-05,0.004
-2.673E-05,0.004
-2.671E-05,0.004
-2.669E-05,0.000
-2.667E-05,0.000
-2.665E-05,0.000
-2.663E-05,0.000
-2.661E-05,0.000
-2.659E-05,0.000
-2.657E-05,0.004
-2.655E-05,0.004
-2.653E-05,0.004
-2.651E-05,0.004
-2.649E-05,0.008
-2.647E-05,0.008
-2.645E-05,0.004
-2.643E-05,0.004
-2.641E-05,0.004
-2.639E-05,0.004
-2.637E-05,0.000
-2.635E-05,0.000
-2.633E-05,0.004
-2.631E-05,0.004
-2.629E-05,0.004
-2.627E-05,0.004
-2.625E-05,0.004
-2.623E-05,0.004
-2.621E-05,0.000
-2.619E-05,0.000
-2.617E-05,0.000
-2.615E-05,0.000
-2.613E-05,0.004
-2.611E-05,0.000
-2.609E-05,0.004
-2.607E-05,0.000
-2.605E-05,0.004
-2.603E-05,0.004
-2.601E-05,0.000
-2.599E-05,0.004
-2.597E-05,0.004
-2.595E-05,0.004
-2.593E-05,0.000
-2.591E-05,-0.004
-2.589E-05,0.000
-2.587E-05,0.000
-2.585E-05,0.000
-2.583E-05,0.004
-2.581E-05,0.004
-2.579E-05,0.008
-2.577E-05,0.000
-2.575E-05,0.004
-2.573E-05,0.004
-2.571E-05,0.008
-2.569E-05,0.004
-2.567E-05,0.000
-2.565E-05,0.004
-2.563E-05,0.000
-2.561E-05,0.004
-2.559E-05,0.004
-2.557E-05,0.000
-2.555E-05,0.004
-2.553E-05,0.004
-2.551E-05,0.004
-2.549E-05,0.008
-2.547E-05,0.004
-2.545E-05,0.004
-2.543E-05,0.004
-2.541E-05,0.004
-2.539E-05,0.004
-2.537E-05,0.004
-2.535E-05,0.004
-2.533E-05,0.000
-2.531E-05,-0.004
-2.529E-05,0.000
-2.527E-05,0.000
-2.525E-05,0.004
-2.523E-05,0.008
-2.521E-05,0.008
-2.519E-05,0.008
-2.517E-05,0.008
-2.515E-05,0.004
-2.513E-05,0.004
-2.511E-05,-0.004
-2.509E-05,0.004
-2.507E-05,0.004
-2.505E-05,0.004
-2.503E-05,0.000
-2.501E-05,0.000
-2.499E-05,0.000
-2.497E-05,0.004
-2.495E-05,0.004
-2.493E-05,0.004
-2.491E-05,0.004
-2.489E-05,0.004
-2.487E-05,0.004
-2.485E-05,0.000
-2.483E-05,0.004
-2.481E-05,0.004
-2.479E-05,0.008
-2.477E-05,0.008
-2.475E-05,0.008
-2.473E-05,0.004
-2.471E-05,0.004
-2.469E-05,0.000
-2.467E-05,0.000
-2.465E-05,0.004
-2.463E-05,0.004
-2.461E-05,0.004
-2.459E-05,0.004
-2.457E-05,0.000
-2.455E-05,0.000
-2.453E-05,0.004
-2.451E-05,0.004
-2.449E-05,0.004
-2.447E-05,0.004
-2.445E-05,0.004
-2.443E-05,0.004
-2.441E-05,-0.004
-2.439E-05,0.004
-2.437E-05,0.004
-2.435E-05,0.000
-2.433E-05,0.000
-2.431E-05,0.004
-2.429E-05,0.004
-2.427E-05,0.004
-2.425E-05,0.004
-2.423E-05,0.000
-2.421E-05,0.004
-2.419E-05,0.000
-2.417E-05,0.004
-2.415E-05,0.004
-2.413E-05,0.004
-2.411E-05,0.000
-2.409E-05,0.004
-2.407E-05,0.008
-2.405E-05,0.008
-2.403E-05,0.004
-2.401E-05,0.004
-2.399E-05,0.000
-2.397E-05,0.000
-2.395E-05,-0.004
-2.393E-05,0.004
-2.391E-05,0.004
-2.389E-05,0.008
-2.387E-05,0.008
-2.385E-05,0.000
-2.383E-05,0.004
-2.381E-05,0.000
-2.379E-05,0.004
-2.377E-05,0.000
-2.375E-05,0.000
-2.373E-05,0.004
-2.371E-05,0.004
-2.369E-05,0.004
-2.367E-05,0.004
-2.365E-05,0.004
-2.363E-05,0.004
-2.361E-05,0.004
-2.359E-05,0.000
-2.357E-05,0.004
-2.355E-05,0.000
-2.353E-05,0.000
-2.351E-05,0.004
-2.349E-05,0.000
-2.347E-05,0.000
-2.345E-05,0.000
-2.343E-05,0.000
