#timebase=4000000(ps)
,#voltbase=500000(mv/100)
#size=4000
-4.665E-05,0.060
-4.663E-05,0.080
-4.661E-05,0.100
-4.659E-05,0.100
-4.657E-05,0.080
-4.655E-05,0.100
-4.653E-05,0.060
-4.651E-05,0.060
-4.649E-05,0.060
-4.647E-05,0.080
-4.645E-05,0.040
-4.643E-05,0.060
-4.641E-05,0.080
-4.639E-05,0.080
-4.637E-05,0.080
-4.635E-05,0.080
-4.633E-05,0.060
-4.631E-05,0.060
-4.629E-05,0.060
-4.627E-05,0.120
-4.625E-05,0.080
-4.623E-05,0.040
-4.621E-05,0.060
-4.619E-05,0.100
-4.617E-05,0.080
-4.615E-05,0.080
-4.613E-05,0.060
-4.611E-05,0.060
-4.609E-05,0.060
-4.607E-05,0.080
-4.605E-05,0.100
-4.603E-05,0.080
-4.601E-05,0.080
-4.599E-05,0.060
-4.597E-05,0.080
-4.595E-05,0.060
-4.593E-05,0.100
-4.591E-05,0.100
-4.589E-05,0.060
-4.587E-05,0.060
-4.585E-05,0.060
-4.583E-05,0.060
-4.581E-05,0.100
-4.579E-05,0.100
-4.577E-05,0.080
-4.575E-05,0.060
-4.573E-05,0.040
-4.571E-05,0.120
-4.569E-05,0.100
-4.567E-05,0.100
-4.565E-05,0.060
-4.563E-05,0.080
-4.561E-05,0.060
-4.559E-05,0.060
-4.557E-05,0.100
-4.555E-05,0.100
-4.553E-05,0.080
-4.551E-05,0.100
-4.549E-05,0.080
-4.547E-05,0.060
-4.545E-05,0.080
-4.543E-05,0.080
-4.541E-05,0.060
-4.539E-05,0.060
-4.537E-05,0.040
-4.535E-05,0.060
-4.533E-05,0.060
-4.531E-05,0.080
-4.529E-05,0.080
-4.527E-05,0.060
-4.525E-05,0.100
-4.523E-05,0.080
-4.521E-05,0.080
-4.519E-05,0.100
-4.517E-05,0.080
-4.515E-05,0.080
-4.513E-05,0.060
-4.511E-05,0.060
-4.509E-05,0.100
-4.507E-05,0.060
-4.505E-05,0.060
-4.503E-05,0.040
-4.501E-05,0.060
-4.499E-05,0.100
-4.497E-05,0.100
-4.495E-05,0.080
-4.493E-05,0.060
-4.491E-05,0.120
-4.489E-05,0.100
-4.487E-05,0.080
-4.485E-05,0.080
-4.483E-05,0.060
-4.481E-05,0.060
-4.479E-05,0.060
-4.477E-05,0.080
-4.475E-05,0.100
-4.473E-05,0.100
-4.471E-05,0.080
-4.469E-05,0.060
-4.467E-05,0.080
-4.465E-05,0.100
-4.463E-05,0.060
-4.461E-05,0.080
-4.459E-05,0.060
-4.457E-05,0.080
-4.455E-05,0.060
-4.453E-05,0.100
-4.451E-05,0.040
-4.449E-05,0.080
-4.447E-05,0.100
-4.445E-05,0.080
-4.443E-05,0.100
-4.441E-05,0.060
-4.439E-05,0.080
-4.437E-05,0.100
-4.435E-05,0.080
-4.433E-05,0.060
-4.431E-05,0.040
-4.429E-05,0.100
-4.427E-05,0.080
-4.425E-05,0.060
-4.423E-05,0.080
-4.421E-05,0.060
-4.419E-05,0.060
-4.417E-05,0.060
-4.415E-05,0.100
-4.413E-05,0.100
-4.411E-05,0.080
-4.409E-05,0.080
-4.407E-05,0.080
-4.405E-05,0.100
-4.403E-05,0.080
-4.401E-05,0.040
-4.399E-05,0.080
-4.397E-05,0.080
-4.395E-05,0.080
-4.393E-05,0.060
-4.391E-05,0.080
-4.389E-05,0.060
-4.387E-05,0.100
-4.385E-05,0.080
-4.383E-05,0.080
-4.381E-05,0.040
-4.379E-05,0.060
-4.377E-05,0.060
-4.375E-05,0.080
-4.373E-05,0.080
-4.371E-05,0.100
-4.369E-05,0.060
-4.367E-05,0.080
-4.365E-05,0.060
-4.363E-05,0.080
-4.361E-05,0.100
-4.359E-05,0.080
-4.357E-05,0.040
-4.355E-05,0.080
-4.353E-05,0.060
-4.351E-05,0.100
-4.349E-05,0.100
-4.347E-05,0.080
-4.345E-05,0.060
-4.343E-05,0.060
-4.341E-05,0.060
-4.339E-05,0.080
-4.337E-05,0.080
-4.335E-05,0.060
-4.333E-05,0.080
-4.331E-05,0.100
-4.329E-05,0.080
-4.327E-05,0.060
-4.325E-05,0.060
-4.323E-05,0.100
-4.321E-05,0.060
-4.319E-05,0.080
-4.317E-05,0.060
-4.315E-05,0.080
-4.313E-05,0.100
-4.311E-05,0.080
-4.309E-05,0.080
-4.307E-05,0.080
-4.305E-05,0.100
-4.303E-05,0.060
-4.301E-05,0.080
-4.299E-05,0.100
-4.297E-05,0.100
-4.295E-05,0.080
-4.293E-05,0.060
-4.291E-05,0.080
-4.289E-05,0.060
-4.287E-05,0.080
-4.285E-05,0.060
-4.283E-05,0.080
-4.281E-05,0.080
-4.279E-05,0.100
-4.277E-05,0.060
-4.275E-05,0.060
-4.273E-05,0.060
-4.271E-05,0.080
-4.269E-05,0.080
-4.267E-05,0.060
-4.265E-05,0.060
-4.263E-05,0.120
